Fold,LogL,p_change,eps,beta_R_1,beta_Ratio_1,beta_Ratio_2,gamma_R,gamma_N,lambda_R,lambda_N,alpha,delta_alpha,Q_N_0,beta_R_2
1.0,-4108.048887351314,0.035,0.015848931924611134,14.9,0.14,0.03,0.98,0.6,0.91,0.7,0.04,0.75,3.25,5.3
2.0,-3749.77508964513,0.0225,0.039810717055349734,14.9,0.14,0.045,0.97,0.75,0.96,0.65,0.04,0.8,5.5,5.9
3.0,-3890.6961203617966,0.0325,0.025118864315095794,14.9,0.14,0.075,0.97,0.6,0.97,0.95,0.02,0.75,3.5,4.9
